node_id,x,y
CAU_00092,0.07459059473857046,-0.148081535878712
CAU_00213,0.2044666015791303,-0.08028193273109883
CAU_00100,0.04789671430424458,0.1727372591780791
SYM_03561,-0.07558798039326575,-0.46021287166162794
CAU_00062,0.2683086967745773,-0.13908541105458092
SYM_03934,0.16641968883673863,-0.12001988063754002
CAU_00235,-0.014069869421633324,0.07773825745792515
SYM_03653,0.27312838279542245,-0.17808114188086335
SYM_04376,-0.06520957707019594,-0.5255251829562977
CAU_00143,-0.01380378335088301,-0.1847124526943039
SYM_03636,-0.06052230080802652,-0.46279760528637026
SYM_03601,0.16603947932528834,-0.28185437360051385
SYM_04561,-0.03700674555872005,-0.4693317182541603
SYM_03954,-0.04646436912847109,-0.4733814595096041
SYM_03478,0.04096989896975937,-0.11332156089217747
SYM_04179,-0.02705539393112269,-0.4596749476166158
SYM_04227,-0.06706618116111193,-0.46365186740987474
CAU_00293,-0.0281516407589989,-0.29323493126295325
SYM_03807,-0.10745162068930751,0.20432507040769854
SYM_03414,0.1244097678101852,-0.016436376211538126
SYM_04279,0.17138416944053747,0.3686157003463364
CAU_00148,0.030984174637508542,0.11208075289657576
SYM_03772,0.1109343178224387,0.1920619500527626
SYM_03579,0.08962953035035533,0.11837399489074188
SYM_04964,0.07277859968536583,0.2466971506789266
CAU_00300,0.033861384246166304,0.11433658350198728
CAU_00294,0.05305516890559231,0.11046040434071837
CAU_00261,0.05775663578156613,0.13264068119504901
CAU_00276,0.20314886777237084,-0.09086598906165512
SYM_03439,0.16057294137344444,-0.0105721947192572
SYM_03475,0.15973200157153497,0.06873336636130303
CAU_00275,0.16766601218929725,-0.07133232044480645
SYM_03673,0.020402691368408905,0.101575678143099
SYM_03476,0.16551989286391877,0.09013412793887436
SYM_03927,0.05860857108801177,0.2837416937789149
SYM_03436,-0.14011840701232028,0.022526370823397368
CAU_00232,0.21418371703892194,-0.131860614685796
CAU_00205,0.08324516313519534,0.1816362268722968
SYM_03473,0.23692954647686726,0.026272619105878137
CAU_00198,-0.46837279734225107,0.546652412409818
SYM_04141,-0.22375411257008215,0.44604328048960046
SYM_04915,0.05627409827152133,0.31332610363764846
